product_id,name,category,subcategory,brand,price,rating,num_reviews,stock_quantity,description,content
102622,Greengrove Whole Grain Protein Powder,Groceries & Gourmet,Health Foods,Greengrove,25.5,4.5,49,141,Whole Grain protein powder rich in flavor.,greengrove whole grain protein powder greengrove greengrove groceries gourmet groceries gourmet health foods health foods whole grain protein powder rich in flavor
102623,Quantex Compact Bluetooth Speaker,Electronics,Speakers,Quantex,1137.9,4.9,238,143,Compact bluetooth speaker for professionals.,quantex compact bluetooth speaker quantex quantex electronics electronics speakers speakers compact bluetooth speaker for professionals
102624,Silksmith Vegan Deodorant,Beauty & Personal Care,Personal Hygiene,Silksmith,63.63,3.7,36,18,"Vegan deodorant with a light, pleasant scent.",silksmith vegan deodorant silksmith silksmith beauty personal care beauty personal care personal hygiene personal hygiene vegan deodorant with a light pleasant scent
102625,Bloomrise Organic Electric Shaver,Beauty & Personal Care,Grooming Tools,Bloomrise,51.72,3.3,328,30,Organic electric shaver suitable for all skin types.,bloomrise organic electric shaver bloomrise bloomrise beauty personal care beauty personal care grooming tools grooming tools organic electric shaver suitable for all skin types
102626,Lunetta Vintage-Style Sneakers,Fashion,Footwear,Lunetta,236.14,4.5,11,232,Vintage-Style sneakers with adjustable strap.,lunetta vintage style sneakers lunetta lunetta fashion fashion footwear footwear vintage style sneakers with adjustable strap
102627,Kindred Slim-Fit Polarized Sunglasses,Fashion,Sunglasses,Kindred,48.0,4.4,288,130,Slim-Fit polarized sunglasses designed for all seasons.,kindred slim fit polarized sunglasses kindred kindred fashion fashion sunglasses sunglasses slim fit polarized sunglasses designed for all seasons
102628,Folio & Fern Premium Storybook Set,Books & Stationery,Children's Books,Folio & Fern,50.25,3.4,122,330,Premium storybook set a must-have for book lovers.,folio fern premium storybook set folio fern folio fern books stationery books stationery children s books children s books premium storybook set a must have for book lovers
102629,Rosewell Hydrating Shower Gel,Beauty & Personal Care,Bath & Body,Rosewell,82.12,4.3,113,8,Hydrating shower gel gentle enough for sensitive skin.,rosewell hydrating shower gel rosewell rosewell beauty personal care beauty personal care bath body bath body hydrating shower gel gentle enough for sensitive skin
102630,Coastline Minimalist Hoodie,Fashion,Men's Clothing,Coastline,191.21,3.9,8,270,Minimalist hoodie available in multiple colors.,coastline minimalist hoodie coastline coastline fashion fashion men s clothing men s clothing minimalist hoodie available in multiple colors
102631,Farmside Small-Batch Pancake Mix,Groceries & Gourmet,Breakfast Foods,Farmside,17.03,3.9,183,281,Small-Batch pancake mix carefully crafted for taste and quality.,farmside small batch pancake mix farmside farmside groceries gourmet groceries gourmet breakfast foods breakfast foods small batch pancake mix carefully crafted for taste and quality
102632,Playnest Creative Card Game,Toys & Games,Board Games,Playnest,19.9,3.5,2,472,Creative card game with vibrant colors and designs.,playnest creative card game playnest playnest toys games toys games board games board games creative card game with vibrant colors and designs
102633,Novara Compact Mirrorless Camera,Electronics,Cameras,Novara,1382.46,4.8,98,205,Compact mirrorless camera with touch controls.,novara compact mirrorless camera novara novara electronics electronics cameras cameras compact mirrorless camera with touch controls
102634,Kudos Kids Educational Building Block Set,Toys & Games,Building Sets,Kudos Kids,134.34,3.9,52,60,Educational building block set encourages creative play.,kudos kids educational building block set kudos kids kudos kids toys games toys games building sets building sets educational building block set encourages creative play
102635,Homestead Multi-Purpose Shelving Unit,Home & Kitchen,Storage,Homestead,387.02,4.2,179,341,Multi-Purpose shelving unit great for daily household use.,homestead multi purpose shelving unit homestead homestead home kitchen home kitchen storage storage multi purpose shelving unit great for daily household use
102636,Ridgeline Shock-Absorbing Yoga Mat,Sports & Outdoors,Yoga,Ridgeline,448.21,3.8,99,448,Shock-Absorbing yoga mat for intense training sessions.,ridgeline shock absorbing yoga mat ridgeline ridgeline sports outdoors sports outdoors yoga yoga shock absorbing yoga mat for intense training sessions
102637,Homestead Contemporary Pillow Set,Home & Kitchen,Bedding,Homestead,223.21,4.4,24,453,Contemporary pillow set with a sleek modern finish.,homestead contemporary pillow set homestead homestead home kitchen home kitchen bedding bedding contemporary pillow set with a sleek modern finish
102638,Chapter & Verse Refillable Novel,Books & Stationery,Fiction,Chapter & Verse,58.51,4.5,47,484,Refillable novel with a durable cover.,chapter verse refillable novel chapter verse chapter verse books stationery books stationery fiction fiction refillable novel with a durable cover
102639,Voltek Portable Ultrabook,Electronics,Laptops,Voltek,1205.57,4.1,62,250,Portable ultrabook with high-resolution display.,voltek portable ultrabook voltek voltek electronics electronics laptops laptops portable ultrabook with high resolution display
102640,Skyline Compact Smartphone,Electronics,Smartphones,Skyline,664.65,4.3,351,307,Compact smartphone for professionals.,skyline compact smartphone skyline skyline electronics electronics smartphones smartphones compact smartphone for professionals
102641,Bindwell Bestselling Spiral Notebook,Books & Stationery,Notebooks,Bindwell,18.64,3.2,316,24,Bestselling spiral notebook perfect for students and professionals.,bindwell bestselling spiral notebook bindwell bindwell books stationery books stationery notebooks notebooks bestselling spiral notebook perfect for students and professionals
102642,Lumora Multi-Purpose Skillet,Home & Kitchen,Cookware,Lumora,86.54,3.2,20,297,Multi-Purpose skillet with a soft-touch handle.,lumora multi purpose skillet lumora lumora home kitchen home kitchen cookware cookware multi purpose skillet with a soft touch handle
102643,Lunetta Modern Sandals,Fashion,Footwear,Lunetta,185.24,3.6,13,208,Modern sandals with a comfortable fit.,lunetta modern sandals lunetta lunetta fashion fashion footwear footwear modern sandals with a comfortable fit
102644,Lunetta Bohemian Jacket,Fashion,Men's Clothing,Lunetta,90.38,5.0,362,201,Bohemian jacket for casual or formal occasions.,lunetta bohemian jacket lunetta lunetta fashion fashion men s clothing men s clothing bohemian jacket for casual or formal occasions
102645,Quillcraft Smooth-Writing Storybook Set,Books & Stationery,Children's Books,Quillcraft,57.76,4.4,20,191,Smooth-Writing storybook set perfect for students and professionals.,quillcraft smooth writing storybook set quillcraft quillcraft books stationery books stationery children s books children s books smooth writing storybook set perfect for students and professionals
102646,Cassia Cruelty-Free Cologne,Beauty & Personal Care,Fragrances,Cassia,72.14,4.7,144,213,Cruelty-Free cologne for daily use.,cassia cruelty free cologne cassia cassia beauty personal care beauty personal care fragrances fragrances cruelty free cologne for daily use
102647,Lunetta Elegant Earrings,Fashion,Jewelry,Lunetta,22.39,4.4,0,336,Elegant earrings available in multiple colors.,lunetta elegant earrings lunetta lunetta fashion fashion jewelry jewelry elegant earrings available in multiple colors
102648,Cazuela Ergonomic Saucepan,Home & Kitchen,Cookware,Cazuela,39.51,3.8,131,196,Ergonomic saucepan ideal for small kitchens.,cazuela ergonomic saucepan cazuela cazuela home kitchen home kitchen cookware cookware ergonomic saucepan ideal for small kitchens
102649,Pure Pantry Organic Multivitamin Gummies,Groceries & Gourmet,Health Foods,Pure Pantry,29.47,4.0,113,441,Organic multivitamin gummies sourced from trusted farms.,pure pantry organic multivitamin gummies pure pantry pure pantry groceries gourmet groceries gourmet health foods health foods organic multivitamin gummies sourced from trusted farms
102650,Lettermark Illustrated History Book,Books & Stationery,Non-Fiction,Lettermark,15.7,4.1,327,133,Illustrated history book compact enough to carry anywhere.,lettermark illustrated history book lettermark lettermark books stationery books stationery non fiction non fiction illustrated history book compact enough to carry anywhere
102651,Bindwell Hardcover Short Story Collection,Books & Stationery,Fiction,Bindwell,9.37,3.4,84,79,Hardcover short story collection with high-quality binding.,bindwell hardcover short story collection bindwell bindwell books stationery books stationery fiction fiction hardcover short story collection with high quality binding
102652,Nature's Table Gluten-Free Cereal Box,Groceries & Gourmet,Breakfast Foods,Nature's Table,5.76,4.1,390,58,Gluten-Free cereal box a pantry staple for every kitchen.,nature s table gluten free cereal box nature s table nature s table groceries gourmet groceries gourmet breakfast foods breakfast foods gluten free cereal box a pantry staple for every kitchen
102653,Altitude Breathable Basketball,Sports & Outdoors,Team Sports,Altitude,443.86,4.4,223,290,Breathable basketball with UV protection.,altitude breathable basketball altitude altitude sports outdoors sports outdoors team sports team sports breathable basketball with uv protection
102654,Nature's Table Small-Batch Baking Flour,Groceries & Gourmet,Baking Essentials,Nature's Table,37.75,3.6,11,367,Small-Batch baking flour great for meal prepping.,nature s table small batch baking flour nature s table nature s table groceries gourmet groceries gourmet baking essentials baking essentials small batch baking flour great for meal prepping
102655,Homestead Space-Saving Air Fryer,Home & Kitchen,Kitchen Appliances,Homestead,306.4,3.7,56,311,Space-Saving air fryer adds a stylish touch to any room.,homestead space saving air fryer homestead homestead home kitchen home kitchen kitchen appliances kitchen appliances space saving air fryer adds a stylish touch to any room
102656,Vortix Reinforced Volleyball,Sports & Outdoors,Team Sports,Vortix,347.03,4.8,113,420,Reinforced volleyball lightweight for easy carrying.,vortix reinforced volleyball vortix vortix sports outdoors sports outdoors team sports team sports reinforced volleyball lightweight for easy carrying
102657,Quantex Lightweight Over-Ear Headset,Electronics,Headphones,Quantex,1047.84,4.3,116,28,Lightweight over-ear headset with high-resolution display.,quantex lightweight over ear headset quantex quantex electronics electronics headphones headphones lightweight over ear headset with high resolution display
102658,Farmside Non-GMO Chili Powder,Groceries & Gourmet,Spices & Seasonings,Farmside,14.89,4.8,51,325,Non-GMO chili powder great as a snack or ingredient.,farmside non gmo chili powder farmside farmside groceries gourmet groceries gourmet spices seasonings spices seasonings non gmo chili powder great as a snack or ingredient
102659,Playnest Durable STEM Kit,Toys & Games,Educational Toys,Playnest,74.49,2.8,82,434,Durable stem kit boosts problem-solving skills.,playnest durable stem kit playnest playnest toys games toys games educational toys educational toys durable stem kit boosts problem solving skills
102660,Joybound Creative Alphabet Blocks,Toys & Games,Educational Toys,Joybound,48.71,4.0,330,335,Creative alphabet blocks great for family game night.,joybound creative alphabet blocks joybound joybound toys games toys games educational toys educational toys creative alphabet blocks great for family game night
102661,Quillcraft Smooth-Writing Mystery Book,Books & Stationery,Fiction,Quillcraft,49.83,3.4,305,373,Smooth-Writing mystery book made from recycled paper.,quillcraft smooth writing mystery book quillcraft quillcraft books stationery books stationery fiction fiction smooth writing mystery book made from recycled paper
