product_id,name,category,subcategory,brand,price,rating,num_reviews,stock_quantity,description
102411,Meridian Foldable Storage Bin,Home & Kitchen,Storage,Meridian,349.28,3.8,69,420,Foldable storage bin easy to clean and maintain.
102412,Lumora Durable Bookshelf,Home & Kitchen,Furniture,Lumora,126.2,3.8,91,325,Durable bookshelf with energy-efficient design.
102413,Rootstock Non-GMO Multivitamin Gummies,Groceries & Gourmet,Health Foods,Rootstock,6.65,5.0,16,372,Non-GMO multivitamin gummies carefully crafted for taste and quality.
102414,Voltek Ultra HD Over-Ear Headset,Electronics,Headphones,Voltek,1448.4,3.8,140,492,Ultra HD over-ear headset with water resistance.
102415,Farmside Gluten-Free Pancake Mix,Groceries & Gourmet,Breakfast Foods,Farmside,17.04,4.3,14,312,Gluten-Free pancake mix perfect for a healthy lifestyle.
102416,Kudos Kids Creative Family Board Game,Toys & Games,Board Games,Kudos Kids,91.0,4.9,149,141,Creative family board game helps develop motor skills.
102417,Chapter & Verse Compact Sketch Pencil Kit,Books & Stationery,Art Supplies,Chapter & Verse,19.78,3.7,70,288,Compact sketch pencil kit a must-have for book lovers.
102418,Novara Fast-Charging Bluetooth Speaker,Electronics,Speakers,Novara,990.25,4.7,58,423,Fast-Charging bluetooth speaker with water resistance.
102419,Novara Portable Smart Speaker,Electronics,Speakers,Novara,878.14,4.2,114,160,Portable smart speaker for professionals.
102420,Meridian Durable Blender,Home & Kitchen,Kitchen Appliances,Meridian,239.32,5.0,12,38,Durable blender built to last for years.
102421,Meadowlark Fragrance-Free Eyeshadow Palette,Beauty & Personal Care,Makeup,Meadowlark,65.29,4.5,42,105,Fragrance-Free eyeshadow palette made with natural ingredients.
102422,Nestwell Foldable Office Chair,Home & Kitchen,Furniture,Nestwell,148.34,3.8,76,78,Foldable office chair made from high-quality materials.
102423,Golden Fields Farm-Fresh Cereal Box,Groceries & Gourmet,Breakfast Foods,Golden Fields,15.39,4.3,31,357,Farm-Fresh cereal box made with premium ingredients.
102424,Homestead Multi-Purpose Wall Clock,Home & Kitchen,Decor,Homestead,320.54,4.5,100,342,Multi-Purpose wall clock great for daily household use.
102425,Greengrove Whole Grain Cereal Box,Groceries & Gourmet,Breakfast Foods,Greengrove,7.28,4.4,494,46,Whole Grain cereal box carefully crafted for taste and quality.
102426,Lunetta Vintage-Style Polarized Sunglasses,Fashion,Sunglasses,Lunetta,239.12,4.0,44,214,Vintage-Style polarized sunglasses designed for all seasons.
102427,Cazuela Elegant Wall Clock,Home & Kitchen,Decor,Cazuela,262.06,3.8,157,102,Elegant wall clock made from high-quality materials.
102428,Nuvox Portable Fitness Band,Electronics,Smartwatches,Nuvox,1237.41,4.6,110,262,Portable fitness band with water resistance.
102429,Vantro Bohemian Sneakers,Fashion,Footwear,Vantro,43.56,4.6,25,470,Bohemian sneakers designed for all seasons.
102430,Rosewell Hydrating Body Lotion,Beauty & Personal Care,Bath & Body,Rosewell,55.18,4.0,409,396,Hydrating body lotion for daily use.
102431,Little Explorers Award-Winning Kite,Toys & Games,Outdoor Toys,Little Explorers,146.56,3.7,471,230,Award-Winning kite made with non-toxic materials.
102432,Tinker Tots Battery-Operated STEM Kit,Toys & Games,Educational Toys,Tinker Tots,63.33,4.7,61,488,Battery-Operated stem kit great for family game night.
102433,Lunetta Bohemian Shirt,Fashion,Men's Clothing,Lunetta,101.94,3.6,63,51,Bohemian shirt with a comfortable fit.
102434,Fennwick Trendy Messenger Bag,Fashion,Bags,Fennwick,247.01,4.7,83,389,Trendy messenger bag with a comfortable fit.
102435,Ridgeline High-Performance Tent,Sports & Outdoors,Camping Gear,Ridgeline,522.18,4.5,28,101,High-Performance tent for year-round use.
102436,Aerofy Wireless Notebook PC,Electronics,Laptops,Aerofy,860.09,4.3,114,132,Wireless notebook pc for professionals.
102437,Urban Weave Bohemian Leather Strap Watch,Fashion,Watches,Urban Weave,116.93,4.9,15,74,Bohemian leather strap watch with adjustable strap.
102438,Quantex Wireless Tablet,Electronics,Tablets,Quantex,731.3,3.9,224,241,Wireless tablet for professionals.
102439,Britek Bluetooth Mirrorless Camera,Electronics,Cameras,Britek,681.31,3.9,38,473,Bluetooth mirrorless camera with touch controls.
102440,Lettermark Handmade Short Story Collection,Books & Stationery,Fiction,Lettermark,57.71,3.0,110,115,Handmade short story collection with high-quality binding.
102441,Ridgeline Anti-Slip Swim Fins,Sports & Outdoors,Swimming,Ridgeline,391.89,4.2,71,435,Anti-Slip swim fins with quick-dry material.
102442,Nature's Table Low-Sugar Chili Powder,Groceries & Gourmet,Spices & Seasonings,Nature's Table,26.08,4.4,67,156,Low-Sugar chili powder sourced from trusted farms.
102443,Vantro Vintage-Style Cardigan,Fashion,Women's Clothing,Vantro,38.1,4.1,77,16,Vintage-Style cardigan perfect for everyday wear.
102444,Homestead Eco-Friendly Office Chair,Home & Kitchen,Furniture,Homestead,20.05,3.5,138,86,Eco-Friendly office chair with a sleek modern finish.
102445,Little Explorers Fun STEM Kit,Toys & Games,Educational Toys,Little Explorers,66.25,3.5,226,343,Fun stem kit perfect for indoor or outdoor play.
102446,Bindwell Illustrated Academic Planner,Books & Stationery,Planners,Bindwell,58.22,3.8,32,333,Illustrated academic planner great for creative projects.
102447,PeakForm Compact Mountain Bike,Sports & Outdoors,Cycling,PeakForm,154.99,4.1,663,98,Compact mountain bike with adjustable resistance levels.
102448,Farmside All-Natural Salad Dressing,Groceries & Gourmet,Condiments,Farmside,30.03,4.1,31,79,All-Natural salad dressing carefully crafted for taste and quality.
102449,Chapter & Verse Hardcover Bullet Journal,Books & Stationery,Notebooks,Chapter & Verse,42.65,4.0,22,71,Hardcover bullet journal a must-have for book lovers.
102450,Homestead Multi-Purpose Mop Set,Home & Kitchen,Cleaning Supplies,Homestead,116.0,5.0,158,219,Multi-Purpose mop set with a sleek modern finish.
102451,Alderwood Space-Saving Coffee Table,Home & Kitchen,Furniture,Alderwood,262.27,3.8,147,386,Space-Saving coffee table perfect for gifting.
102452,Little Explorers Educational RC Helicopter,Toys & Games,Remote Control,Little Explorers,23.49,4.3,140,218,Educational rc helicopter encourages creative play.
102453,Bloomrise Organic Foundation,Beauty & Personal Care,Makeup,Bloomrise,62.12,3.5,92,119,Organic foundation leaves skin feeling smooth.
102454,Vortix Breathable Swim Cap,Sports & Outdoors,Swimming,Vortix,65.79,4.0,159,21,Breathable swim cap ideal for beginners and pros alike.
102455,Basecamp Pro Weather-Resistant Running Shorts,Sports & Outdoors,Running,Basecamp Pro,166.46,4.6,339,302,Weather-Resistant running shorts designed for maximum comfort.
102456,Golden Fields Organic Vanilla Extract,Groceries & Gourmet,Baking Essentials,Golden Fields,2.92,4.0,379,342,Organic vanilla extract no artificial preservatives.
102457,Novara Smart Over-Ear Headset,Electronics,Headphones,Novara,76.16,4.4,19,122,Smart over-ear headset with voice assistant support.
102458,Skyline Smart Game Controller,Electronics,Gaming Accessories,Skyline,578.27,4.7,204,201,Smart game controller with advanced connectivity.
102459,Ivy & Oak Ergonomic Mop Set,Home & Kitchen,Cleaning Supplies,Ivy & Oak,339.16,3.8,45,416,Ergonomic mop set great for daily household use.
102460,Lettermark Hardcover Novel,Books & Stationery,Fiction,Lettermark,24.66,4.4,191,247,Hardcover novel great for journaling and note-taking.
102461,Farmside All-Natural Protein Powder,Groceries & Gourmet,Health Foods,Farmside,32.16,4.2,109,186,All-Natural protein powder rich in flavor.
102462,Marvelo Interactive Action Figure,Toys & Games,Action Figures,Marvelo,98.16,4.6,197,330,Interactive action figure easy to assemble.
102463,Bindwell Bestselling Fountain Pen,Books & Stationery,Pens & Pencils,Bindwell,13.96,4.5,127,72,Bestselling fountain pen with high-quality binding.
102464,Tinker Tots Fun Water Gun,Toys & Games,Outdoor Toys,Tinker Tots,61.86,4.9,102,306,Fun water gun helps develop motor skills.
102465,Lumière Cruelty-Free Mascara,Beauty & Personal Care,Makeup,Lumière,12.35,3.8,92,422,Cruelty-Free mascara dermatologically tested.
102466,Zentro Wireless Smartwatch,Electronics,Smartwatches,Zentro,627.74,3.3,69,486,Wireless smartwatch with sleek aluminum body.
102467,Whimsy Works Battery-Operated RC Car,Toys & Games,Remote Control,Whimsy Works,106.56,3.5,36,261,Battery-Operated rc car easy to assemble.
102468,Voltek Ultra HD Notebook PC,Electronics,Laptops,Voltek,1121.98,3.9,84,82,Ultra HD notebook pc with advanced connectivity.
102469,Halcyon Premium 2-in-1 Tablet,Electronics,Tablets,Halcyon,1426.65,4.7,127,366,Premium 2-in-1 tablet for professionals.
102470,Sprout & Co Battery-Operated Building Block Set,Toys & Games,Building Sets,Sprout & Co,19.11,4.6,39,428,Battery-Operated building block set a fun gift for kids.
102471,Greengrove Gluten-Free Popcorn,Groceries & Gourmet,Snacks,Greengrove,37.23,3.9,180,183,Gluten-Free popcorn made with premium ingredients.
102472,Funhaven Educational Collectible Figure Set,Toys & Games,Action Figures,Funhaven,121.53,4.5,27,279,Educational collectible figure set made with non-toxic materials.
102473,Joybound Battery-Operated Doll Playset,Toys & Games,Dolls,Joybound,122.26,3.5,610,438,Battery-Operated doll playset with vibrant colors and designs.
102474,Playnest Safe Plush Doll,Toys & Games,Dolls,Playnest,15.27,3.9,8,106,Safe plush doll helps develop motor skills.
102475,Sprout & Co Safe Jigsaw Puzzle,Toys & Games,Puzzles,Sprout & Co,8.66,5.0,234,492,Safe jigsaw puzzle great for family game night.
102476,Little Explorers Fun Learning Tablet Toy,Toys & Games,Educational Toys,Little Explorers,44.23,4.4,54,483,Fun learning tablet toy a fun gift for kids.
102477,Playnest Durable 3D Puzzle,Toys & Games,Puzzles,Playnest,117.19,5.0,295,30,Durable 3d puzzle perfect for indoor or outdoor play.
102478,Inkwell Illustrated Daily Planner,Books & Stationery,Planners,Inkwell,12.39,4.0,114,300,Illustrated daily planner with high-quality binding.
102479,Paperloom Minimalist Self-Help Book,Books & Stationery,Non-Fiction,Paperloom,33.96,4.1,267,13,Minimalist self-help book perfect for students and professionals.
102480,Meridian Eco-Friendly Air Fryer,Home & Kitchen,Kitchen Appliances,Meridian,189.26,3.3,33,201,Eco-Friendly air fryer great for daily household use.
102481,Golden Fields Organic Trail Mix,Groceries & Gourmet,Snacks,Golden Fields,38.65,3.9,62,149,Organic trail mix rich in flavor.
102482,Bloomrise Organic Body Mist,Beauty & Personal Care,Fragrances,Bloomrise,59.59,4.0,237,493,Organic body mist leaves skin feeling smooth.
102483,Vortix Adjustable Basketball,Sports & Outdoors,Team Sports,Vortix,400.41,4.9,21,414,Adjustable basketball lightweight for easy carrying.
102484,Sagepage Recycled Academic Planner,Books & Stationery,Planners,Sagepage,33.33,4.8,426,220,Recycled academic planner compact enough to carry anywhere.
102485,Aurablend Cruelty-Free Lipstick,Beauty & Personal Care,Makeup,Aurablend,15.84,4.3,61,463,Cruelty-Free lipstick leaves skin feeling smooth.
102486,Voltek Bluetooth Earbuds,Electronics,Headphones,Voltek,1125.89,4.2,250,379,Bluetooth earbuds with long battery life.
102487,Tinker Tots Fun Jigsaw Puzzle,Toys & Games,Puzzles,Tinker Tots,10.67,4.1,204,365,Fun jigsaw puzzle helps develop motor skills.
102488,Paperloom Recycled History Book,Books & Stationery,Non-Fiction,Paperloom,23.53,3.9,137,80,Recycled history book made from recycled paper.
102489,Vortix Shock-Absorbing Running Shorts,Sports & Outdoors,Running,Vortix,329.74,4.5,243,287,Shock-Absorbing running shorts with a reinforced frame.
102490,Paperloom Minimalist Mystery Book,Books & Stationery,Fiction,Paperloom,3.47,4.2,526,24,Minimalist mystery book compact enough to carry anywhere.
102491,Paperloom Handmade Storybook Set,Books & Stationery,Children's Books,Paperloom,9.2,4.4,96,116,Handmade storybook set with high-quality binding.
102492,BrightMind Durable Collectible Figure Set,Toys & Games,Action Figures,BrightMind,79.2,4.5,79,289,Durable collectible figure set made with non-toxic materials.
102493,Kudos Kids Durable Strategy Board Game,Toys & Games,Board Games,Kudos Kids,70.37,3.6,44,89,Durable strategy board game helps develop motor skills.
102494,Novara Smart Game Controller,Electronics,Gaming Accessories,Novara,796.85,4.2,17,140,Smart game controller with advanced connectivity.
102495,Draper & Co Classic Backpack,Fashion,Bags,Draper & Co,223.11,4.7,117,108,Classic backpack made with sustainable materials.
102496,Kudos Kids Safe Kite,Toys & Games,Outdoor Toys,Kudos Kids,17.31,3.2,25,356,Safe kite great for family game night.
102497,Quantex Lightweight Digital Camera,Electronics,Cameras,Quantex,1027.2,4.3,62,114,Lightweight digital camera with voice assistant support.
102498,Nestwell Multi-Purpose Air Fryer,Home & Kitchen,Kitchen Appliances,Nestwell,369.01,4.3,1,144,Multi-Purpose air fryer with a sleek modern finish.
102499,Folio & Fern Bestselling Watercolor Set,Books & Stationery,Art Supplies,Folio & Fern,47.1,4.6,83,481,Bestselling watercolor set perfect for students and professionals.
102500,Rootstock Small-Batch Baking Flour,Groceries & Gourmet,Baking Essentials,Rootstock,26.78,4.2,176,101,Small-Batch baking flour no artificial preservatives.
102501,Sunvalley Low-Sugar Protein Powder,Groceries & Gourmet,Health Foods,Sunvalley,22.69,4.0,46,97,Low-Sugar protein powder great as a snack or ingredient.
102502,Meadowlark Gentle Electric Shaver,Beauty & Personal Care,Grooming Tools,Meadowlark,89.21,4.2,279,409,Gentle electric shaver gentle enough for sensitive skin.
102503,Whimsy Works Creative STEM Kit,Toys & Games,Educational Toys,Whimsy Works,146.61,3.9,348,47,Creative stem kit a fun gift for kids.
102504,Halcyon Fast-Charging Fitness Band,Electronics,Smartwatches,Halcyon,827.96,4.6,53,105,Fast-Charging fitness band with water resistance.
102505,Novara Wireless Bluetooth Speaker,Electronics,Speakers,Novara,1340.45,4.9,339,230,Wireless bluetooth speaker with advanced connectivity.
102506,Marvelo Collectible Action Figure,Toys & Games,Action Figures,Marvelo,148.77,4.1,187,261,Collectible action figure with vibrant colors and designs.
102507,Bindwell Refillable Fountain Pen,Books & Stationery,Pens & Pencils,Bindwell,13.67,3.7,105,220,Refillable fountain pen ideal for gifting.
102508,Solstice Casual Aviator Sunglasses,Fashion,Sunglasses,Solstice,223.83,4.6,71,459,Casual aviator sunglasses perfect for everyday wear.
102509,Boulevard Ergonomic Duvet Cover,Home & Kitchen,Bedding,Boulevard,131.44,4.2,274,402,Ergonomic duvet cover ideal for small kitchens.
102510,Momentum High-Performance Soccer Ball,Sports & Outdoors,Team Sports,Momentum,106.72,3.9,139,22,High-Performance soccer ball with adjustable resistance levels.
102511,Nature's Table Whole Grain Chili Powder,Groceries & Gourmet,Spices & Seasonings,Nature's Table,18.89,4.7,6,296,Whole Grain chili powder great for meal prepping.
102512,Surge Reinforced Swim Cap,Sports & Outdoors,Swimming,Surge,330.11,4.1,120,11,Reinforced swim cap for year-round use.
102513,Urban Weave Classic Boots,Fashion,Footwear,Urban Weave,141.6,4.1,80,385,Classic boots designed for all seasons.
102514,Vortix Heavy-Duty Hiking Boots,Sports & Outdoors,Hiking,Vortix,365.45,3.8,36,163,Heavy-Duty hiking boots for intense training sessions.
102515,Britek Fast-Charging Soundbar,Electronics,Speakers,Britek,928.6,4.7,112,230,Fast-Charging soundbar with high-resolution display.
102516,PureGlow Gentle Hair Mask,Beauty & Personal Care,Haircare,PureGlow,54.29,4.4,21,222,Gentle hair mask helps restore natural glow.
102517,Pure Pantry Non-GMO Organic Oats,Groceries & Gourmet,Organic Foods,Pure Pantry,37.67,3.5,138,419,Non-GMO organic oats carefully crafted for taste and quality.
102518,Meadowlark Fragrance-Free Body Mist,Beauty & Personal Care,Fragrances,Meadowlark,16.96,3.8,189,179,Fragrance-Free body mist for daily use.
102519,Marbella Vintage-Style Chronograph Watch,Fashion,Watches,Marbella,136.65,4.1,317,182,Vintage-Style chronograph watch available in multiple colors.
102520,Quantex Smart Headphones,Electronics,Headphones,Quantex,575.27,3.4,3,440,Smart headphones with voice assistant support.
102521,Coastline Casual Jumpsuit,Fashion,Women's Clothing,Coastline,40.49,4.2,41,60,Casual jumpsuit made with sustainable materials.
102522,Joybound Collectible Construction Kit,Toys & Games,Building Sets,Joybound,67.88,3.9,463,121,Collectible construction kit perfect for indoor or outdoor play.
102523,Meadowbrook Freshly Roasted Chili Powder,Groceries & Gourmet,Spices & Seasonings,Meadowbrook,43.65,3.7,21,481,Freshly Roasted chili powder rich in flavor.
102524,Playnest Collectible Alphabet Blocks,Toys & Games,Educational Toys,Playnest,31.91,4.3,406,493,Collectible alphabet blocks helps develop motor skills.
102525,Ridgeline Adjustable Basketball,Sports & Outdoors,Team Sports,Ridgeline,449.41,4.6,2,150,Adjustable basketball with quick-dry material.
102526,Draper & Co Casual Sunglasses,Fashion,Sunglasses,Draper & Co,121.44,4.1,53,202,Casual sunglasses with adjustable strap.
102527,Clearview Durable Blender,Home & Kitchen,Kitchen Appliances,Clearview,42.2,5.0,25,126,Durable blender built to last for years.
102528,Altitude Breathable Running Belt,Sports & Outdoors,Running,Altitude,372.33,4.0,63,43,Breathable running belt with quick-dry material.
